Company Name,Job Name,Work Shift and Experience,Localisation,Publish Date,More Info,Additional Information
Entreprise anonyme,              Pré vendeur                    , Débutant / Junior (1 à 2 ans),"Jijel, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/jijel/10074095-pre-vendeur,"Missions du poste : Gestion d’un portefeuille clients dans un secteur bien défini.Assurer une bonne disponibilité & visibilité de nos produits. Prospection de nouveaux clients.  Assurer les remontées d’information & prise en charge des réclamations clientsProfil recherché : BAC + 3 et plus en Marketing, Commercial ou équivalent Bonne aptitude pour conduire une moto ou possédant véhicule personnel Bonne présentation. Bonne communication. 1 an d’expérience dans le domaine de la vente Possédant un permis de conduire A2 pour les conducteurs de moto ou un permis B pour les conducteurs de véhicule."
Entreprise anonyme,              Pré vendeur                    , Débutant / Junior (1 à 2 ans),"Setif, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/setif/10074096-pre-vendeur,"Missions du poste :  Gestion d’un portefeuille clients dans un secteur bien défini. Assurer une bonne disponibilité & visibilité de nos produits.  Prospection de nouveaux clients.     Assurer les remontées d’information & prise en charge des réclamations clients. Profil recherché BAC + 3 et plus en Marketing, Commercial ou équivalent Bonne aptitude pour conduire une moto ou possédant véhicule personnel Bonne présentation. Bonne communication.1 an d’expérience dans le domaine de la vente Possédant un permis de conduire A2 pour les conducteurs de moto ou un permis B pour les conducteurs de véhicule"
Entreprise anonyme,              Superviseur des Ventes  - ANNABA -                    , Responsable d'équipe (3 à 5 ans),"Annaba, Annaba, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/annaba/annaba/10075524-superviseur-des-ventes-annaba,"Présentation de l’entreprise :MAGPHARM, laboratoire pharmaceutique pionnier dans le domaine de la santé et du bien-être, recrute dans le cadre du développement de ses activités Un Superviseur des ventes  sur ANNABA.Missions : Analyser et consolider les rapports de la veille concurrentielle Remonter les résultats et les axes d’amélioration vers la hiérarchie   Coordonner avec les superviseurs médicaux sur requêtes clients et les besoins de l’activitéRéaliser les opérations de ventes et le recouvrementProspecter et identifier de nouveaux clients potentiels Déstocker les distributeurs via les grossistesManager son équipe qu’il anime, organise, forme et motive.Décliner le plan d’action territorial selon les spécificités des régions et du marché afin d’orienter le marketing à mettre en place un plan marketing plus impactantValider le plan de coaching proposé par les superviseurs régionaux  Définir les objectifs de ces collaborateursDévelopper les compétences et performances de ces collaborateur.Profil recherché:BAC +2/+3 dans la filière commerciale Management et Marketing . 3 à 5 ans d’expérience dans la vente  dont 2 à 3 ans dans le management d’une équipe de vente pharma."
Entreprise anonyme,              Superviseur AQ process                    , Responsable d'équipe (3 à 5 ans),"Alger Centre, Alger, Algérie...", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/alger-centre/10075522-superviseur-aq-process,"Présentation de l’entreprise :   Grande entreprise opérant dans le secteur pharmaceutique recrute Son Superviseur AQ process Missions du Poste : Réaliser le Reporting hebdomadaire et mensuel les différentes activités opérationnelles. Assure l’application des procédures internes au niveau du service production.Approbation des rapports d’anomalie in-Process /réclamations.Réviser      les dossiers de lot de fabrication et conditionnement.Approbation et validation des vignettes. Approbation des OF (ordre de fabrication).Vérifier les revues annuelles qualité système et produit.Elaboration des revues des tendances (états des résultats analytiques) des lots fabriqués pour la revue.Réaliser hebdomadaire des inspections au niveau des ateliers de production et au magasin tampon de production.Rédaction      et transmission des comptes rendus suite aux inspections réaliséesSuivi des opérations routine des auto-calibrassions des balances ainsi que les opérations de (qualification, étalonnage) des équipements de mesure et de contrôle.Traitement et suivi des rapports d’anomalie in-process.Encadre les équipes Assurance Qualité process, conformité, documentation et assure une organisation appropriée. Définit et surveille les objectifs de son équipe.Développe le personnel, établie les objectifs et évalue leurs performances et assure un niveau professionnel élevé.PROFIL RECHERCHÉ:     Diplôme Pharmacien ou ingénieur d'état en chimie pharmaceutique .3 à 5 d'expériences dans le même poste."
Holiday Inn,              Duty Manager                    , Responsable d'équipe (3 à 5 ans),"Cheraga, Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/cheraga/10075520-duty-manager,"Présentation de l’entreprise:  L’hôtel Holiday Inn Algiers-Cheraga Tower est une conjugaison parfaite du prestige contemporain et du confort. Du haut de ses 105 mètres, le Holiday Inn est l'un des plus haut édifices d'Alger. Depuis son lancement effectif en Janvier 2018, la Direction de l'hôtel Holiday Inn Algiers-Cheraga Tower, n'a de cesse de renforcer ses équipes pour assurer une efficacité et une fiabilité sans faille au bon service offert à la clientèle de l'établissement.Le Holiday Inn recrute pour son département Front Office un "" Duty Manager "" Présentation du poste:En tant que Duty Manager, vous êtes chargé(e) de fournir un service professionnel et axé sur les clients, garantissant que leur séjour devienne une expérience mémorable.Missions du poste:Responsabilités quotidiennes :Maintenir l'intégrité de l'environnement au Front Office.Envoyer quotidiennement un rapport à la hiérarchie sur tout manquement ou anomalie.Suivre la check-list des rapports.Superviser la clôture journalière.Être présent(e) lors de l'enregistrement/départ des clients.Assurer que tous les départs sont traités avant la clôture.Veiller à ce que les Fiches de police et le Registre soient dûment remplis régulièrement.S'assurer que le glitch report et les rapports journaliers soient envoyés aux personnes concernées.Traiter immédiatement toutes les plaintes des clients et initier un suivi pour garantir la satisfaction des clients et la protection des intérêts de l'hôtel.Commander des fournitures et du matériel FO. Veiller au respect des consignes entre les shifts.Expérience Check-in :Assurer un accueil chaleureux pour tous les clients - ""True Hospitality For Everyone."" Inspecter l'enregistrement du séjour du client sur Opéra / Fiche de Police / Registre de Police.Veiller au respect du script Holiday Inn lors de chaque check-in.S'assurer de l'enrôlement de chaque client au programme IHG Rewards.Veiller à la reconnaissance des membres IHG.Expérience Check-out:Questionner le client sur son séjour.S'assurer de répondre à toutes les insatisfactions des clients avant leur départ. Expliquer les grandes lignes du IHG Survey à tous les clients.S'assurer de l'encaissement du séjour du client effectué par les réceptionnistes.Pour chaque réclamation et/ou demande client :Assurer une bonne communication avec le client.Bien écouter le client.Appliquer le processus de gestion et de traitement des demandes ou réclamations clients selon les standards IHG (ILEAD).S'assurer de la prise en charge effective de la demande et/ou réclamation du client.Rappeler le client et assurer le suivi du traitement de la demande du client. S'assurer de l'enregistrement de la demande et/ou de la réclamation sur le glitch report. Exigences du poste:Profil recherché :Bachelor’s degree / higher education      qualification / equivalent in Hotel Management/Business Administration,      plus 3 years of Front Office/Guest Service experience including management      experience. Must speak fluent English, French and Arabic.      Other languages would be appreciated. Avantage du posteCadre de travail agréable ; Restauration & Transport      assurés ; Bonne rémunération ; Possibilité d'évolution.  Au-delà des missions précisées, nous recherchons un profil capable d'être force de proposition, créateur de valeur ajoutée et ayant l'envie de s'inscrire à long terme dans l’activité de l'Hôtel."
Magpharm,              Vendeurs  - OUM EL BOUAGHI -                    , Confirmé / Expérimenté (3 à 5 ans),"Oum el Bouaghi, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/oum-el-bouaghi/10075517-vendeurs-oum-el-bouaghi,"Présentation de l’entreprise : MAGPHARM, laboratoire pharmaceutique pionnier dans le domaine de la santé et du bien-être, recrute dans le cadre du développement de ses activités : Vendeurs sur la région de OUM EL BOUAGHI . Missions du poste :Respecter le plan de tournéePrésenter les caractéristiques et des avantages des produitsRéaliser des opérations de ventesAssurer le chargement de la marchandise et vérifier sa conformitéAssurer la disponibilité des produits dans les points de ventesAssurer la visibilité des produits chez les points de ventesSuivre la rotation des produits chez les points de ventesInformer et répondre aux questions des clientsFaire évoluer le portefeuille clientsRéaliser une veille concurrentielle et remonter des informations vers sa hiérarchieVeiller au respect du décompteAssurer la sécurité de la marchandise et de son recouvrementAssurer la continuité du serviceMaitriser les compétences transversesBonne connaissance du secteur .Profil recherché:Bac + 3 /5 commerce / Formation vente Connaissance de la réglementation liée à l’activité de l’entrepriseMaitrise l’utilisation d’un CRM pour optimiser son activitéMaitrise des techniques de de vente et de communicationTrès bonne connaissance de  son marché et de ses concurrents directsConnaissance produitSens de négociationpermis de conduire conduite d'un véhicule de marchandise (B)"
Magpharm,              Vendeurs  - TEBESSA -                    , Confirmé / Expérimenté (3 à 5 ans),"Tebessa, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/tebessa/10075516-vendeurs-tebessa,"Présentation de l’entreprise : MAGPHARM, laboratoire pharmaceutique pionnier dans le domaine de la santé et du bien-être, recrute dans le cadre du développement de ses activités : Vendeurs sur la région de TEBESSA . Missions du poste :Respecter le plan de tournéePrésenter les caractéristiques et des avantages des produitsRéaliser des opérations de ventesAssurer le chargement de la marchandise et vérifier sa conformitéAssurer la disponibilité des produits dans les points de ventesAssurer la visibilité des produits chez les points de ventesSuivre la rotation des produits chez les points de ventesInformer et répondre aux questions des clientsFaire évoluer le portefeuille clientsRéaliser une veille concurrentielle et remonter des informations vers sa hiérarchieVeiller au respect du décompteAssurer la sécurité de la marchandise et de son recouvrementAssurer la continuité du serviceMaitriser les compétences transversesBonne connaissance du secteur .Profil recherché:Bac + 3 /5 commerce / Formation vente Connaissance de la réglementation liée à l’activité de l’entrepriseMaitrise l’utilisation d’un CRM pour optimiser son activitéMaitrise des techniques de de vente et de communicationTrès bonne connaissance de  son marché et de ses concurrents directsConnaissance produitSens de négociationpermis de conduire conduite d'un véhicule de marchandise (B)"
Magpharm,              Vendeurs  - ANNABA -                    , Confirmé / Expérimenté (3 à 5 ans),"Annaba, Annaba, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/annaba/annaba/10075515-vendeurs-annaba,"Présentation de l’entreprise : MAGPHARM, laboratoire pharmaceutique pionnier dans le domaine de la santé et du bien-être, recrute dans le cadre du développement de ses activités : Vendeurs sur la région de ANNABA . Missions du poste :Respecter le plan de tournéePrésenter les caractéristiques et des avantages des produitsRéaliser des opérations de ventesAssurer le chargement de la marchandise et vérifier sa conformitéAssurer la disponibilité des produits dans les points de ventesAssurer la visibilité des produits chez les points de ventesSuivre la rotation des produits chez les points de ventesInformer et répondre aux questions des clientsFaire évoluer le portefeuille clientsRéaliser une veille concurrentielle et remonter des informations vers sa hiérarchieVeiller au respect du décompteAssurer la sécurité de la marchandise et de son recouvrementAssurer la continuité du serviceMaitriser les compétences transversesBonne connaissance du secteur .Profil recherché:Bac + 3 /5 commerce / Formation vente Connaissance de la réglementation liée à l’activité de l’entrepriseMaitrise l’utilisation d’un CRM pour optimiser son activitéMaitrise des techniques de de vente et de communicationTrès bonne connaissance de  son marché et de ses concurrents directsConnaissance produitSens de négociationpermis de conduire conduite d'un véhicule de marchandise (B)"
eTalent Solutions,              Retail operations                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10074416-retail-operations,"eTalent recrute pour l'un de ses clients : Retail operation Missions Principales:Travailler pour construire et maintenir les partenariats des retailers (magasins) tout en gérant des objectifs de vente au détail en cours et des KPIVisiter le marché de détail pour évaluer les performances des ventes et le niveau de satisfaction des détaillantsSurveiller la tâche de l'équipe sur le terrain et évaluer leurs performances Analyser, étudier et vérifier les données du marché collectées et les signaler à la gestionMener des activités de marketing de vente au détail dans le domaine et analyser son retour sur investissementAssurer la conformité aux politiques et procédures de l'entreprise.Profil:03 à 05 ans d’expérience dans le retail, industrie, FMCG  Diplômé en affaires ou MarketingBonne maitrise de la langue anglaiseExpérience en terrain ou marche de téléphoneExpérience en marketing est un plusMaitrise d'EXCEL et PowerPoint"
Entreprise anonyme,              Aide Comptable                    , Confirmé / Expérimenté (3 à 5 ans),"Hussein Dey, Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/hussein-dey/10075073-aide-comptable,"Profil : Licence en science de gestion, comptabilité et financeRigoureux, précis et autonomeMaitrise parfaitement Excel , Pc CompaExpérience  min 3 ans.Mission : La Tenue de comptabilitéLa Gestion des comptes financier et matière info@pcplus-dz.com."
Entreprise anonyme,              Assistant(e) Communication Interne                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075513-assistant-e-communication-interne,"Missions et Taches : Promouvoir l'image de son entreprise en interne.Veille concurrentielle et contextuelle.Appliquer la stratégie de l’entreprise.Mise en œuvre des campagnes de communication Interne.Support rédactionnel en communication interne.Prise en charge de la communication transverse en interne. Profil recherché : Expérience de 2 années et plus dans un poste similaire.Connaissance en graphisme et charte graphique.Maitrise de Adobe Illustrator et connaissances en briefing marketing.Qualité d’écoute, enthousiasme, dynamisme, rigueur et organisation."
SARL LOTFI ELECTONICS ( Géant Electronics),              Superviseur Contrôle qualité                    , Confirmé / Expérimenté (3 à 5 ans),"BordjBouArreridj, Bordj Bou Arreridj, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/bordj-bou-arreridj/bordjbouarreridj/10075512-superviseur-controle-qualite,"Geant électroniques entreprise algérienne spécialisée dans la fabrication des produits Electronique, Electroménager recrute : Superviseur contrôle qualité Adresse :  Bordj bou arreridj"
Sarl Future Motors Algérie,              Technicien Engins                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075511-technicien-engins,"Mission principale :  Le Technicien Engins est responsable de l'entretien, de la réparation, la maintenance et le diagnostic des pannes sur les engins. Sa mission vise à garantir le bon fonctionnement des équipements, à diagnostiquer et résoudre les problèmes techniques, assurant ainsi la fiabilité et la sécurité des engins.Responsabilités et taches  :Effectuer la maintenance préventive des engins conformément aux recommandations du fabricant.Diagnostiquer et résoudre les pannes mécaniques, électriques ou hydrauliques.Réaliser des réparations et des remplacements de pièces défectueuses.Effectuer des inspections régulières pour détecter les problèmes potentiels.Documenter les résultats des inspections et proposer des actions correctives (rapport de mission détaillé).Tenir des registres précis des interventions, des réparations et des pièces utilisées.Préparer des rapports détaillés sur l'état des engins et les travaux effectués.Exprimer le besoin en pèces de rechange à temps pour permettre  au département d'approvisionnement l’acheminement rapide de la pièces de rechange.Communiquer efficacement avec les autres techniciens et les responsables d'équipes.Se tenir informé des dernières technologies et des évolutions du secteur.Participer à des formations pour développer ses compétences techniques.Compétences requises :Solides compétences en mécanique, électricité et hydraulique.Capacité à diagnostiquer rapidement les problèmes et à proposer des solutions efficaces.Connaissance des normes de sécurité et des procédures de maintenance.Formation et expérience :Diplôme en mécanique, génie mécanique ou domaine connexe.Expérience préalable en tant que technicien engins, de préférence dans le secteur des engins de construction."
Ooredoo,              Développeur web Cartographie                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075510-developpeur-web-cartographie,"Responsabilité du poste :Vue d'ensemble : Participer à la mise à jour du GIS Database ;Élaborer le plan de déploiement réseau selon la stratégie et faire son suivi ;Réaliser des études afin d'optimiser la localisation des boutiques en tenant compte du potentiel et de l'aspect géographique ;Reporting et analyse des indicateurs de performance (revenu, activation, churn, trafic) ;Optimiser les campagnes d'affichage : supporter le département communication afin de mieux localiser les panneaux d'affichages et bien cibler son marché ;Participer à la collecte des données statistiques et géographique à partir des institutions de l'état, monographies régionales, analyses et benchmark géographiques ;Produire une cartographie numérisée ;·Connaissance dans la conception des Géo Dashboard.·Assurer la satisfaction du client interne. EXPERIENCE ET QUALIFICATIONS:   Système d’information ;                           Qualifications requises:BAC +5 Ingénieur, Master ;TS en géographie et aménagement du territoire ;Expérience requise : Minimum de 3 à 6 ans dans Géomarketing, système d'information géographique (SIG) ;Gestion des bases de données ;Cartographie ;"
Importante entreprise,              Chef Meunier                    , Confirmé / Expérimenté (Plus de 10 ans),Algérie, 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/10075507-chef-meunier,"Assurer la gestion des opérations de transformation du blé depuis la réception des matières premières jusqu'à l'obtention du produit fini. ACTIVITES PRINCIPALES : Assurer la Planification du programme de production annuel.Assurer le respect des exigences client conformément au cahier de charge.Définir en accord avec le service commercial, les quantités optimales à mettre en fabricationAssurer la rotation selon les principes de gestion des stocks au niveau des silos.Assurer la planification des travaux d’entretien, de nettoyage et désinfection à l’intérieure des équipements.Participer à la conception du système SMSDA.Assurer l’Application des instructions relatives au SMSDA et à la direction.Assister le service achats/approvisionnement dans le choix des produits achetés, et des fournisseurs. Mettre en application de la procédure de Traçabilité.Sensibiliser les équipes de quart au respect des principes de système de management de la sécurité des denrées alimentaires.Assurer la mise à jour des procédures mise en place.Assurer la vérification de la qualité de la matière première et du produit fini.Vérifier l’état de fonctionnement des équipements de production.Assurer une bonne communication avec les équipes de quart, service contrôle qualité et maintenance. Assurer l’amélioration de la gestion de production.Assurer l’amélioration de la tenue du moulin en matière d’hygiène et sécurité.Assurer le classement et l’archivage des documents relatifs à la production (manuels des équipements, procédures, documents réglementaires et normatifs liés au SMSDA).Assurer les enregistrements de toutes modifications au niveau du moulin.Tache Particulière :Participer aux simulations de retrait / rappel.Participer aux audits internes par rapport au Système mis en place.Participer à la revue de direction.Domaines compétence : Maîtrise des techniques de la meunerie Maîtrise de l’outil informatiqueConnaissances en BPH, BPF et la norme ISO 22000Maitrise de la réglementation relative à la sécurité sanitaire des produits alimentaires.Connaissance des techniques de planification et d'ordonnancementConnaissance de la technologie meunière et de ses évolutions.Connaissance des procédés de transformation des produits meuniers  Savoir animer une équipe et en assurer le leadership.Maitrise les langues Français, et l’Anglais.Esprit d'analyse et de synthèse.Sens de l'organisation. Dynamisme, force de proposition, rigueur.Gestion de stress et des situations difficiles.Sens du relationnel et communicationProfil recherché : Diplôme d’ingénieur d’Etat en technologie : de la meunerie, alimentaire, de transformation des céréales. Diplôme d’étude universitaire appliqué en transformation des céréales   Expérience 5 ans d’Expérience."
Importante entreprise,              Responsable maintenance                    , Confirmé / Expérimenté (6 à 10 ans),"Blida, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/blida/10075506-responsable-maintenance,"Le Responsable Maintenance sera en charge de veiller à la maintenance de l’outil industriel et des infrastructures (installations, matériels) en bon état et à anticiper les risques de dysfonctionnements. Il mettra également en œuvre un plan de maintenance garantissant la disponibilité et la sécurité des équipements et encadrera les deux techniciens sous sa responsabilité.ACTIVITES PRINCIPALES :Définir le plan de développement de la maintenance et le planning des opérationsRésoudre les situations de crise comme les pannes importantes et non prévues impactant la productionMettre en place des alertes afin d’identifier les possibles dysfonctionnements et d’en limiter l’impact sur l’activité de production (maintenance préventive)Superviser et garantir la conformité de la maintenance réalisée par ses équipes ou des prestataires externesÉlaborer les cahiers des charges des outils, pièces et servicesNégocier les contrats des fournisseurs et des prestataires Intégrer la maintenance à la conception des machines et outillagesTravailler en étroite collaboration avec le responsable de productionAnimer, évaluer, superviser et coordonner l’équipe de maintenancePlanifier l’organisation de travail de l'équipe maintenanceElaborer et maitriser le budget maintenance.Organiser la formation des équipesProposer et mettre en œuvre des solutions d’amélioration continueOptimiser les plannings de maintenance et apporter un soutien technique et méthodologique à la productionProfil recherché : Niveau d'études : Formation de niveau Bac+3/5Spécialité : Maintenance industrielle, électromécanique et automatismeExpérience  : Minimum 5 ans d’expérience dans une fonction similaire.Supérieur hiérarchique : Directeur technique maintenance"
Sarl Future Motors Algérie,              Aide Mécanicien                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075505-aide-mecanicien,"Mission principale :  Sous la supervision du technicien ou du mécanicien en chef, l'Aide Mécanicien apporte un soutien précieux aux opérations de maintenance et de réparation des engins. Son rôle consiste à assister dans l'exécution des tâches techniques, contribuant ainsi à la performance globale de l'atelier. Procéder à la prospection et aux achats nécessaires à l’atelierResponsabilités et tâches   :Aider dans la réalisation des opérations de maintenance préventive et corrective.Effectuer des tâches d'entretien simples sous la supervision d'un technicien expérimenté.Assister dans la préparation des engins pour les interventions de maintenance.Veiller à la propreté et à l'organisation de l'atelier.Veiller à ce que les outils et les équipements soient propres, en bon état et prêts à l'emploi.Aider à la gestion des pièces de rechange et des fournitures nécessaires.Profiter des opportunités de formation pour acquérir des compétences techniques.Recevoir des instructions et des conseils pour développer ses compétences en mécanique.Travailler en étroite collaboration avec les mécaniciens et les techniciens.Participer aux réunions d'équipe et contribuer à un environnement de travail positif.Compétences requises :Intérêt pour la mécanique et volonté d'apprendre.Capacité à suivre des instructions précises.Habileté à travailler en équipe et à collaborer efficacement.Permis de conduire obligatoirePossibilité de manipuler un chariot élévateur souhaitéeFormation et expérience :Formation technique de base en mécanique ou en cours de formation.Expérience pratique ou stage dans un environnement mécanique, un atout."
Danone Djurdjura Algérie,              Financial Planning & Analysis Controller                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075503-financial-planning-analysis-controller,"Missions :Assurer le suivi du Budget Fixed Costs (HOO, SFC), identifier les risques et les opportunités ;Elaborer le Forcast des Fixed Costs en coordination avec les owners;Assurer les clôtures mensuelles, et réconciliation avec le groupe ;Assurer les reportings mensuels sur magnitude ;Controller et analyser de façon permanente les dépenses des autres départements ;Proposer des actions correctives après analyse des écarts ;S’assurer de la stricte application des règles de contrôle interne en vigueur ;Préparer les fichiers de clôture et preclosing mensuellement ;Participer aux meetings du cycle Folling Forcast.Profil : Etude supérieur en Finance, Controlling, comptabilité et/ou Audit ;Minimum 3 ans d’expérience dans un poste similaire ;Excellente maitrise du MS Office notamment (Excel, Power point, Power BI…) ;L’anglais est un must-have;Expérience de travail sur un ERP est souhaitable ;Avoir un véritable sens de l’organisation de l’analyse et de la synthèse ;Communication Transversale ;Project management ;Une rigueur absolue ;Engagement, curiosité et Force de proposition"
Danone Djurdjura Algérie,              Instruction Working System Leader                    , Confirmé / Expérimenté (1 à 2 ans),"Akbou, Bejaia, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/bejaia/akbou/10075502-instruction-working-system-leader,"Missions :Veiller à la formation du personnel aux modules IWS. Respecter et faire respecter les standards dans les ateliers et la démarche IWS Participer activement à l’amélioration des conditions de travail et autres (Organisation, Technique, Management) Auditer les Réunions Focused improvment Travailler sur des projets confiés par la Hiérarchie (Construction et tracking des PDCA Maintenance autonome, Construction et suivi des checklists,…) S’assurer du bons renseignement des documents de production et les différentes fiches mises à sa disposition en temps opportun Participer activement aux différentes réunions auxquelles elle est invitée. Etablir des modes opératoires production. Suivre et accompagner les Opérateurs de lignes (Evaluation, plan de formation…) Exercer son autorité pour faire cesser, dans sa zone d’activité, toute situation à risque constaté. Assurer l’interface avec les autres services. Analyser et traquer les écarts liés à l’OE Alerter sa hiérarchie en cas de problème pouvant impacter le bon fonctionnement de l’usine Informer sa hiérarchie, par rapport écrit, de tout manquement ou infraction aux règles et consignes de sécurité de son personnel, même celles n’ayant pas causé d’accident de travail. Profil : Formation générale : bac + 4 et plusExpérience professionnelle : 1 à 2Bonne aptitude à travailler en équipe.Bon relationnel et capacité de manager les agents travaillant sur sa machineConnaissance des différents équipements de productionRigueur dans l'exécutionAptitude à se conformer aux objectifs de la productionCapacité à contrôler et à rendre compte de son travail"
Danone Djurdjura Algérie,              Responsable Maintenance                    , Confirmé / Expérimenté (3 à 5 ans),"Akbou, Bejaia, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/bejaia/akbou/10075501-responsable-maintenance,"Missions :Créer un planning de maintenance en adéquation avec les normes QHSE, le budget et les contraintes de production ; Mettre en place un système de gestion de maintenance assistée par ordinateur (GMAO) ; Résoudre les pannes et dysfonctionnements impactant l’activité de production ;  Élaborer les cahiers des charges du matériel (outils, pièces et services) ;  Superviser le travail de maintenance réalisé par ses équipes ou des prestataires externes ;  Assurer le respect des normes d’hygiène et de sécurité lors des interventions ; Gérer le budget alloué à la maintenance ; Évaluer les besoins humains et matériels pour un rendement optimal ;  Se charger du recrutement de l’équipe de techniciens en charge de la maintenance ; Former et faire de la prévention auprès des salariés pour une bonne utilisation des outils de production ;  Assurer une veille technique et technologique afin de proposer l’amélioration et l’évolution des équipements et les mettre en adéquation avec les nouvelles technologies.Profil : Ingénieur en Maintenance ou MécaniqueSolides compétences techniques : telles que la maitrise des logiciels de gestion des données, des technologies des principaux postes de production, des processus industriels ainsi que des rythmes de production.Connaissances dans des champs pluridisciplinaires (mécanique, électricité, automatisme, …) en lien avec l’industrie agroalimentaireConnaissances sur les réglementations et normes en vigueur (hygiène, sécurité, environnement et santé).La maitrise de l’anglais technique sera également un prérequis pour ce poste. Bon relationnel, d’un sens de l’écoute et de la communication : management d'équipes et gestion de projet, capacité à s'exprimer de manière compréhensible sur des sujets techniques et communiquer efficacement avec les parties prenantes notamment en cas d'incidents. Leadership : capacité à encadrer une équipe. Sens de l'organisation, rigueur et méthodologie : pour garantir la sécurité, la qualité et la fiabilité de l’outil de production dont son entreprise dépend économiquement, le Responsable maintenance doit faire preuve d'organisation et de rigueur dans les missions qui lui sont conférées. Gestion du stress, réactivité : parfois confronté à des dysfonctionnements urgents, il devra également savoir gérer son stress et se montrer réactif dans la prise des décisions nécessaires à la résolution de l'incident.Flexibilité et disponibilité : ce poste exige de se rendre disponible en cas d’imprévu et de travailler en dehors des horaires habituels (astreinte)."
Ibarar emballage,              Commerciaux zone Est                    , Confirmé / Expérimenté (3 à 5 ans),"Est, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/est/10075500-commerciaux-zone-est,"EXIGENCES DU POSTE:  Formation de base :Diplôme universitaire, idéalement en science commercial (DEUA, Licence, Master, ou équivalent)Expérience professionnelle :03 années dans un poste de commercial Formation complémentaire :Connaissance du territoire national (zone Est) Management commercial et MarketingAutres exigences :Maitrise de l’outil informatique (Word, Excel…)Aptitudes en communication et de déplacementRésident dans la région Est (Batna, BBA, Sétif, Biskra et Bejaia)Travail avec son véhicule personnelMissions et Responsabilités :Formation sur le carton sur siteProspecter des nouveaux clients  Veiller sur l’application de la politique commercial Veiller sur la bonne marche de logiciel et la mise à jour des données  Tâches : Prospecter le marché dans la zone Est et rechercher des nouveaux clientsVeiller sur la concurrence et être toujours à l’écoute Veiller sur les très bonnes relations client entrepriseVeiller sur le retour palettes et autres matériel de l’entrepriseCouvrir toute la zone spécifiée par le responsable de la zone Est dans la prospection Veiller à satisfaire le portefeuille client de la société Faire des rapports de mission effectuer et les transmettre aux responsablesAppliquer fermement les décisions hiérarchiquesReprésenter la société dans des événements occasionnel (foire, exposition, rencontre, ….)Veiller sur la liste des prix des produit de la société par à port à la concurrence   Déplacer jour comme nuit dans la zone décrite par le responsable de la zone Participer aux inventairesEtre efficace dans le travail et réaliser les objectifs pour l’augmentation du chiffre d’affaire de la sociétéRemplacer des collaborateurs dans le travail et la polyvalence au travail"
Spot fly travel,              Agent de billetterie                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 10 Janvier,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10075499-agent-de-billetterie,"Profil recherché :Ayant la capacité d’écoute et de travaille dans un esprit de groupe.Bonne accueille et communication avec le client . Bonne maîtrise de l'outil informatique . Bonne maîtrise des langues étrangères ( français , anglais souhaité ).Sait faire la promotion des hôtels sur les plateformes adéquates. Ayant minimum 3ans d'expérience"
